LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2MWET
38.25,-87.75,2021,3,15,1.39,5.19,0.18,338.9,29.23,96.84,4.28,0.1,0.54,4.72,7.93
38.75,-90.25,2021,3,15,2.11,5.25,0.27,338.18,41.09,94.3,5.7,0.12,0.65,3.32,7.08
38.75,-89.75,2021,3,15,1.96,5.24,0.25,341.84,38.58,94.65,5.39,0.12,0.62,4.08,6.49
38.75,-89.25,2021,3,15,1.96,5.24,0.25,341.84,38.58,94.65,5.39,0.12,0.62,4.52,5.97
38.75,-88.75,2021,3,15,2.2,5.24,0.28,341.66,43.47,96.0,6.03,0.14,0.71,4.6,5.6
38.75,-88.25,2021,3,15,2.2,5.24,0.28,341.66,43.47,96.0,6.03,0.14,0.71,4.75,5.44
38.75,-87.75,2021,3,15,1.39,5.19,0.18,338.9,29.23,96.84,4.28,0.1,0.54,4.92,5.17
39.25,-90.25,2021,3,15,1.46,5.2,0.19,329.06,29.83,93.37,4.27,0.09,0.47,4.64,4.51
39.25,-89.75,2021,3,15,1.64,5.17,0.21,326.16,32.28,92.99,4.54,0.1,0.5,5.02,3.8
39.25,-89.25,2021,3,15,1.64,5.17,0.21,326.16,32.28,92.99,4.54,0.1,0.5,5.24,3.19
39.25,-88.75,2021,3,15,1.82,5.18,0.23,322.0,35.1,93.67,4.84,0.11,0.56,5.29,2.73
39.25,-88.25,2021,3,15,1.82,5.18,0.23,322.0,35.1,93.67,4.84,0.11,0.56,5.31,2.42
39.25,-87.75,2021,3,15,1.91,5.12,0.24,311.28,37.07,94.14,4.95,0.1,0.53,5.33,2.15
39.75,-90.25,2021,3,15,1.46,5.2,0.19,329.06,29.83,93.37,4.27,0.09,0.47,5.31,2.26
39.75,-89.75,2021,3,15,1.64,5.17,0.21,326.16,32.28,92.99,4.54,0.1,0.5,5.44,1.69
39.75,-89.25,2021,3,15,1.64,5.17,0.21,326.16,32.28,92.99,4.54,0.1,0.5,5.62,1.16
39.75,-88.75,2021,3,15,1.82,5.18,0.23,322.0,35.1,93.67,4.84,0.11,0.56,5.82,0.69
39.75,-88.25,2021,3,15,1.82,5.18,0.23,322.0,35.1,93.67,4.84,0.11,0.56,5.75,0.39
39.75,-87.75,2021,3,15,1.91,5.12,0.24,311.28,37.07,94.14,4.95,0.1,0.53,5.75,0.16
40.25,-90.25,2021,3,15,1.07,5.25,0.14,310.32,21.89,94.42,3.23,0.06,0.34,5.79,0.78
40.25,-89.75,2021,3,15,1.13,5.23,0.15,307.69,22.88,94.11,3.34,0.07,0.34,5.81,0.4
40.25,-89.25,2021,3,15,1.13,5.23,0.15,307.69,22.88,94.11,3.34,0.07,0.34,5.93,-0.04
40.25,-88.75,2021,3,15,1.02,5.32,0.13,307.2,21.06,96.82,3.12,0.06,0.33,6.2,-0.45
40.25,-88.25,2021,3,15,1.02,5.32,0.13,307.2,21.06,96.82,3.12,0.06,0.33,6.15,-0.68
40.25,-87.75,2021,3,15,0.99,5.27,0.13,300.95,19.55,96.55,2.75,0.05,0.26,6.16,-0.91
40.75,-90.25,2021,3,15,1.07,5.25,0.14,310.32,21.89,94.42,3.23,0.06,0.34,6.14,-0.22
40.75,-89.75,2021,3,15,1.13,5.23,0.15,307.69,22.88,94.11,3.34,0.07,0.34,6.09,-0.48
40.75,-89.25,2021,3,15,1.13,5.23,0.15,307.69,22.88,94.11,3.34,0.07,0.34,6.1,-0.79
40.75,-88.75,2021,3,15,1.02,5.32,0.13,307.2,21.06,96.82,3.12,0.06,0.33,6.18,-1.12
40.75,-88.25,2021,3,15,1.02,5.32,0.13,307.2,21.06,96.82,3.12,0.06,0.33,6.26,-1.32
40.75,-87.75,2021,3,15,0.99,5.27,0.13,300.95,19.55,96.55,2.75,0.05,0.26,6.28,-1.57
41.25,-90.25,2021,3,15,0.79,5.17,0.11,295.95,16.6,92.73,2.4,0.05,0.23,6.32,-1.13
41.25,-89.75,2021,3,15,0.78,5.14,0.1,296.35,16.3,92.44,2.34,0.05,0.22,6.27,-1.33
41.25,-89.25,2021,3,15,0.78,5.14,0.1,296.35,16.3,92.44,2.34,0.05,0.22,6.18,-1.5
41.25,-88.75,2021,3,15,0.84,5.23,0.11,292.35,16.95,94.82,2.48,0.05,0.23,5.98,-1.67
41.25,-88.25,2021,3,15,0.84,5.23,0.11,292.35,16.95,94.82,2.48,0.05,0.23,6.06,-1.82
41.25,-87.75,2021,3,15,0.79,5.21,0.1,291.46,15.85,94.05,2.33,0.04,0.2,6.19,-2.0
41.75,-90.25,2021,3,15,0.79,5.17,0.11,295.95,16.6,92.73,2.4,0.05,0.23,6.33,-1.89
41.75,-89.75,2021,3,15,0.78,5.14,0.1,296.35,16.3,92.44,2.34,0.05,0.22,6.25,-2.05
41.75,-89.25,2021,3,15,0.78,5.14,0.1,296.35,16.3,92.44,2.34,0.05,0.22,6.16,-2.19
41.75,-88.75,2021,3,15,0.84,5.23,0.11,292.35,16.95,94.82,2.48,0.05,0.23,6.0,-2.26
41.75,-88.25,2021,3,15,0.84,5.23,0.11,292.35,16.95,94.82,2.48,0.05,0.23,5.93,-2.22
41.75,-87.75,2021,3,15,0.79,5.21,0.1,291.46,15.85,94.05,2.33,0.04,0.2,6.49,-2.02
42.25,-90.25,2021,3,15,0.58,5.34,0.08,290.43,12.11,97.62,1.84,0.03,0.16,6.16,-2.5
42.25,-89.75,2021,3,15,0.67,5.35,0.09,286.05,14.16,97.62,2.09,0.04,0.18,6.08,-2.56
42.25,-89.25,2021,3,15,0.67,5.35,0.09,286.05,14.16,97.62,2.09,0.04,0.18,6.04,-2.61
42.25,-88.75,2021,3,15,0.8,5.43,0.11,284.32,16.68,99.22,2.49,0.05,0.22,6.1,-2.68
42.25,-88.25,2021,3,15,0.8,5.43,0.11,284.32,16.68,99.22,2.49,0.05,0.22,6.16,-2.46
42.25,-87.75,2021,3,15,1.07,5.41,0.15,288.57,21.37,97.63,3.23,0.05,0.28,7.35,-1.84
37.75,-90.25,2021,3,16,4.12,5.79,0.51,308.15,76.81,105.27,10.26,0.23,1.15,0.82,9.2
37.75,-89.75,2021,3,16,3.01,5.78,0.38,319.35,57.49,105.24,7.92,0.17,0.88,1.29,9.3
37.75,-89.25,2021,3,16,3.01,5.78,0.38,319.35,57.49,105.24,7.92,0.17,0.88,1.45,9.56
37.75,-88.75,2021,3,16,3.28,5.71,0.41,319.67,61.79,103.28,8.38,0.19,0.95,1.56,9.95
37.75,-88.25,2021,3,16,3.28,5.71,0.41,319.67,61.79,103.28,8.38,0.19,0.95,1.79,10.2
37.75,-87.75,2021,3,16,4.23,5.71,0.52,312.03,78.31,103.18,10.24,0.23,1.16,1.82,10.55
38.25,-90.25,2021,3,16,2.38,5.58,0.3,323.1,46.76,101.63,6.59,0.14,0.7,1.15,8.23
38.25,-89.75,2021,3,16,2.2,5.58,0.27,324.04,43.54,101.52,6.2,0.13,0.66,1.63,8.2
38.25,-89.25,2021,3,16,2.2,5.58,0.27,324.04,43.54,101.52,6.2,0.13,0.66,1.89,8.36
38.25,-88.75,2021,3,16,2.32,5.39,0.29,322.54,44.98,96.75,6.25,0.13,0.66,1.99,8.74
38.25,-88.25,2021,3,16,2.32,5.39,0.29,322.54,44.98,96.75,6.25,0.13,0.66,2.08,8.97
38.25,-87.75,2021,3,16,2.62,5.41,0.33,319.91,49.99,96.6,6.8,0.14,0.73,2.17,9.34
38.75,-90.25,2021,3,16,2.38,5.58,0.3,323.1,46.76,101.63,6.59,0.14,0.7,1.7,6.8
38.75,-89.75,2021,3,16,2.2,5.58,0.27,324.04,43.54,101.52,6.2,0.13,0.66,1.95,6.79
38.75,-89.25,2021,3,16,2.2,5.58,0.27,324.04,43.54,101.52,6.2,0.13,0.66,2.08,6.93
38.75,-88.75,2021,3,16,2.32,5.39,0.29,322.54,44.98,96.75,6.25,0.13,0.66,2.09,7.31
38.75,-88.25,2021,3,16,2.32,5.39,0.29,322.54,44.98,96.75,6.25,0.13,0.66,2.17,7.5
38.75,-87.75,2021,3,16,2.62,5.41,0.33,319.91,49.99,96.6,6.8,0.14,0.73,2.2,7.87
39.25,-90.25,2021,3,16,1.98,5.49,0.25,319.05,38.91,99.58,5.48,0.11,0.55,2.11,5.05
39.25,-89.75,2021,3,16,2.32,5.49,0.3,314.95,44.77,99.38,6.13,0.12,0.6,2.09,5.02
39.25,-89.25,2021,3,16,2.32,5.49,0.3,314.95,44.77,99.38,6.13,0.12,0.6,2.02,5.06
39.25,-88.75,2021,3,16,2.22,5.31,0.28,311.87,42.68,94.71,5.77,0.11,0.56,1.94,5.22
39.25,-88.25,2021,3,16,2.22,5.31,0.28,311.87,42.68,94.71,5.77,0.11,0.56,1.99,5.36
39.25,-87.75,2021,3,16,2.05,5.33,0.26,313.11,39.73,94.95,5.44,0.11,0.53,1.98,5.87
39.75,-90.25,2021,3,16,1.98,5.49,0.25,319.05,38.91,99.58,5.48,0.11,0.55,2.09,3.44
39.75,-89.75,2021,3,16,2.32,5.49,0.3,314.95,44.77,99.38,6.13,0.12,0.6,1.95,3.41
39.75,-89.25,2021,3,16,2.32,5.49,0.3,314.95,44.77,99.38,6.13,0.12,0.6,1.83,3.37
39.75,-88.75,2021,3,16,2.22,5.31,0.28,311.87,42.68,94.71,5.77,0.11,0.56,1.77,3.32
39.75,-88.25,2021,3,16,2.22,5.31,0.28,311.87,42.68,94.71,5.77,0.11,0.56,1.79,3.38
39.75,-87.75,2021,3,16,2.05,5.33,0.26,313.11,39.73,94.95,5.44,0.11,0.53,1.78,3.78
40.25,-90.25,2021,3,16,1.84,5.42,0.24,316.04,35.73,98.18,5.02,0.09,0.48,1.91,2.39
40.25,-89.75,2021,3,16,1.79,5.44,0.23,315.9,35.36,98.38,5.03,0.09,0.48,1.76,2.45
40.25,-89.25,2021,3,16,1.79,5.44,0.23,315.9,35.36,98.38,5.03,0.09,0.48,1.65,2.46
40.25,-88.75,2021,3,16,2.11,5.44,0.27,312.05,40.77,98.12,5.59,0.1,0.52,1.64,2.45
40.25,-88.25,2021,3,16,2.11,5.44,0.27,312.05,40.77,98.12,5.59,0.1,0.52,1.69,2.41
40.25,-87.75,2021,3,16,2.11,5.44,0.27,314.0,40.67,98.11,5.58,0.1,0.52,1.72,2.46
40.75,-90.25,2021,3,16,1.84,5.42,0.24,316.04,35.73,98.18,5.02,0.09,0.48,1.71,1.56
40.75,-89.75,2021,3,16,1.79,5.44,0.23,315.9,35.36,98.38,5.03,0.09,0.48,1.56,1.62
40.75,-89.25,2021,3,16,1.79,5.44,0.23,315.9,35.36,98.38,5.03,0.09,0.48,1.47,1.76
40.75,-88.75,2021,3,16,2.11,5.44,0.27,312.05,40.77,98.12,5.59,0.1,0.52,1.46,1.85
40.75,-88.25,2021,3,16,2.11,5.44,0.27,312.05,40.77,98.12,5.59,0.1,0.52,1.54,1.76
40.75,-87.75,2021,3,16,2.11,5.44,0.27,314.0,40.67,98.11,5.58,0.1,0.52,1.62,1.68
41.25,-90.25,2021,3,16,1.49,5.38,0.2,307.38,29.34,96.86,4.19,0.08,0.39,1.46,0.6
41.25,-89.75,2021,3,16,1.69,5.39,0.22,309.16,33.06,96.87,4.71,0.09,0.44,1.34,0.72
41.25,-89.25,2021,3,16,1.69,5.39,0.22,309.16,33.06,96.87,4.71,0.09,0.44,1.34,0.95
41.25,-88.75,2021,3,16,1.62,5.38,0.21,312.66,31.67,96.31,4.55,0.09,0.42,1.41,1.11
41.25,-88.25,2021,3,16,1.62,5.38,0.21,312.66,31.67,96.31,4.55,0.09,0.42,1.5,1.08
41.25,-87.75,2021,3,16,1.59,5.36,0.21,321.0,31.44,95.66,4.66,0.09,0.43,1.62,1.02
41.75,-90.25,2021,3,16,1.49,5.38,0.2,307.38,29.34,96.86,4.19,0.08,0.39,1.38,-0.22
41.75,-89.75,2021,3,16,1.69,5.39,0.22,309.16,33.06,96.87,4.71,0.09,0.44,1.33,0.04
41.75,-89.25,2021,3,16,1.69,5.39,0.22,309.16,33.06,96.87,4.71,0.09,0.44,1.38,0.3
41.75,-88.75,2021,3,16,1.62,5.38,0.21,312.66,31.67,96.31,4.55,0.09,0.42,1.51,0.47
41.75,-88.25,2021,3,16,1.62,5.38,0.21,312.66,31.67,96.31,4.55,0.09,0.42,1.67,0.42
41.75,-87.75,2021,3,16,1.59,5.36,0.21,321.0,31.44,95.66,4.66,0.09,0.43,1.93,0.36
42.25,-90.25,2021,3,16,1.38,5.52,0.19,309.47,27.43,99.77,4.09,0.07,0.36,1.41,-0.9
42.25,-89.75,2021,3,16,1.36,5.55,0.18,301.7,26.93,99.9,3.99,0.07,0.36,1.4,-0.57
42.25,-89.25,2021,3,16,1.36,5.55,0.18,301.7,26.93,99.9,3.99,0.07,0.36,1.44,-0.25
42.25,-88.75,2021,3,16,1.69,5.57,0.23,301.59,32.94,100.02,4.83,0.09,0.43,1.55,-0.08
42.25,-88.25,2021,3,16,1.69,5.57,0.23,301.59,32.94,100.02,4.83,0.09,0.43,1.76,-0.1
42.25,-87.75,2021,3,16,1.73,5.53,0.23,321.74,34.05,98.62,5.16,0.09,0.46,2.35,-0.13
37.75,-90.25,2021,3,17,1.24,5.16,0.15,347.3,25.49,96.41,3.59,0.07,0.36,1.47,11.86
37.75,-89.75,2021,3,17,1.11,5.14,0.14,345.51,23.47,96.66,3.4,0.07,0.38,2.39,12.18
37.75,-89.25,2021,3,17,1.11,5.14,0.14,345.51,23.47,96.66,3.4,0.07,0.38,2.78,12.4
37.75,-88.75,2021,3,17,0.97,5.19,0.12,343.26,20.34,97.35,2.95,0.06,0.31,3.16,12.51
37.75,-88.25,2021,3,17,0.97,5.19,0.12,343.26,20.34,97.35,2.95,0.06,0.31,3.59,12.73
37.75,-87.75,2021,3,17,1.03,5.19,0.12,349.21,21.98,96.95,3.2,0.07,0.34,3.43,12.86
38.25,-90.25,2021,3,17,1.09,5.05,0.13,341.28,22.91,94.16,3.32,0.06,0.33,2.0,10.78
38.25,-89.75,2021,3,17,1.17,5.02,0.15,339.19,24.4,93.36,3.49,0.07,0.35,2.97,11.1
38.25,-89.25,2021,3,17,1.17,5.02,0.15,339.19,24.4,93.36,3.49,0.07,0.35,3.58,11.28
38.25,-88.75,2021,3,17,1.13,5.16,0.14,337.87,23.66,96.07,3.38,0.06,0.34,3.86,11.42
38.25,-88.25,2021,3,17,1.13,5.16,0.14,337.87,23.66,96.07,3.38,0.06,0.34,3.81,11.76
38.25,-87.75,2021,3,17,1.75,5.18,0.22,336.45,35.84,95.53,5.03,0.11,0.55,3.74,11.97
38.75,-90.25,2021,3,17,1.09,5.05,0.13,341.28,22.91,94.16,3.32,0.06,0.33,2.91,9.09
38.75,-89.75,2021,3,17,1.17,5.02,0.15,339.19,24.4,93.36,3.49,0.07,0.35,3.34,9.56
38.75,-89.25,2021,3,17,1.17,5.02,0.15,339.19,24.4,93.36,3.49,0.07,0.35,3.65,9.81
38.75,-88.75,2021,3,17,1.13,5.16,0.14,337.87,23.66,96.07,3.38,0.06,0.34,3.75,10.01
38.75,-88.25,2021,3,17,1.13,5.16,0.14,337.87,23.66,96.07,3.38,0.06,0.34,3.6,10.36
38.75,-87.75,2021,3,17,1.75,5.18,0.22,336.45,35.84,95.53,5.03,0.11,0.55,3.54,10.69
39.25,-90.25,2021,3,17,0.87,4.98,0.11,319.74,18.46,92.07,2.69,0.05,0.27,3.91,6.96
39.25,-89.75,2021,3,17,1.04,4.96,0.13,321.61,21.68,91.09,3.12,0.05,0.29,3.66,7.54
39.25,-89.25,2021,3,17,1.04,4.96,0.13,321.61,21.68,91.09,3.12,0.05,0.29,3.51,7.95
39.25,-88.75,2021,3,17,1.16,5.12,0.15,323.77,23.77,93.43,3.39,0.06,0.32,3.48,8.23
39.25,-88.25,2021,3,17,1.16,5.12,0.15,323.77,23.77,93.43,3.39,0.06,0.32,3.3,8.6
39.25,-87.75,2021,3,17,2.04,5.16,0.26,326.18,40.34,92.8,5.46,0.11,0.56,3.2,9.1
39.75,-90.25,2021,3,17,0.87,4.98,0.11,319.74,18.46,92.07,2.69,0.05,0.27,4.62,5.02
39.75,-89.75,2021,3,17,1.04,4.96,0.13,321.61,21.68,91.09,3.12,0.05,0.29,4.18,5.49
39.75,-89.25,2021,3,17,1.04,4.96,0.13,321.61,21.68,91.09,3.12,0.05,0.29,3.77,5.94
39.75,-88.75,2021,3,17,1.16,5.12,0.15,323.77,23.77,93.43,3.39,0.06,0.32,3.51,6.38
39.75,-88.25,2021,3,17,1.16,5.12,0.15,323.77,23.77,93.43,3.39,0.06,0.32,3.21,6.88
39.75,-87.75,2021,3,17,2.04,5.16,0.26,326.18,40.34,92.8,5.46,0.11,0.56,3.01,7.53
40.25,-90.25,2021,3,17,0.73,4.94,0.09,307.02,15.2,89.45,2.16,0.04,0.2,4.98,3.73
40.25,-89.75,2021,3,17,0.97,4.92,0.12,311.43,20.48,88.74,2.94,0.05,0.29,4.76,4.06
40.25,-89.25,2021,3,17,0.97,4.92,0.12,311.43,20.48,88.74,2.94,0.05,0.29,4.45,4.35
40.25,-88.75,2021,3,17,1.3,5.23,0.16,314.16,26.62,94.97,3.77,0.07,0.36,4.06,4.69
40.25,-88.25,2021,3,17,1.3,5.23,0.16,314.16,26.62,94.97,3.77,0.07,0.36,3.59,5.33
40.25,-87.75,2021,3,17,2.0,5.28,0.26,318.21,39.18,94.76,5.38,0.11,0.55,3.21,5.99
40.75,-90.25,2021,3,17,0.73,4.94,0.09,307.02,15.2,89.45,2.16,0.04,0.2,4.84,2.51
40.75,-89.75,2021,3,17,0.97,4.92,0.12,311.43,20.48,88.74,2.94,0.05,0.29,4.84,2.65
40.75,-89.25,2021,3,17,0.97,4.92,0.12,311.43,20.48,88.74,2.94,0.05,0.29,4.75,2.72
40.75,-88.75,2021,3,17,1.3,5.23,0.16,314.16,26.62,94.97,3.77,0.07,0.36,4.46,2.78
40.75,-88.25,2021,3,17,1.3,5.23,0.16,314.16,26.62,94.97,3.77,0.07,0.36,4.02,3.32
40.75,-87.75,2021,3,17,2.0,5.28,0.26,318.21,39.18,94.76,5.38,0.11,0.55,3.54,3.94
41.25,-90.25,2021,3,17,1.06,4.94,0.14,303.84,21.82,88.24,2.98,0.05,0.27,4.46,1.36
41.25,-89.75,2021,3,17,0.85,4.91,0.11,308.17,17.89,87.29,2.5,0.05,0.23,4.51,1.31
41.25,-89.25,2021,3,17,0.85,4.91,0.11,308.17,17.89,87.29,2.5,0.05,0.23,4.51,1.26
41.25,-88.75,2021,3,17,1.2,5.18,0.16,307.8,24.6,93.4,3.48,0.06,0.33,4.33,1.23
41.25,-88.25,2021,3,17,1.2,5.18,0.16,307.8,24.6,93.4,3.48,0.06,0.33,4.07,1.52
41.25,-87.75,2021,3,17,2.46,5.17,0.32,309.49,47.07,92.51,6.45,0.12,0.6,3.74,2.05
41.75,-90.25,2021,3,17,1.06,4.94,0.14,303.84,21.82,88.24,2.98,0.05,0.27,4.18,0.81
41.75,-89.75,2021,3,17,0.85,4.91,0.11,308.17,17.89,87.29,2.5,0.05,0.23,4.2,0.77
41.75,-89.25,2021,3,17,0.85,4.91,0.11,308.17,17.89,87.29,2.5,0.05,0.23,4.18,0.69
41.75,-88.75,2021,3,17,1.2,5.18,0.16,307.8,24.6,93.4,3.48,0.06,0.33,4.08,0.65
41.75,-88.25,2021,3,17,1.2,5.18,0.16,307.8,24.6,93.4,3.48,0.06,0.33,4.0,0.75
41.75,-87.75,2021,3,17,2.46,5.17,0.32,309.49,47.07,92.51,6.45,0.12,0.6,4.08,1.03
42.25,-90.25,2021,3,17,1.53,5.03,0.2,308.87,30.41,89.88,4.09,0.07,0.36,3.84,0.42
42.25,-89.75,2021,3,17,1.2,4.97,0.16,306.58,24.31,88.39,3.38,0.05,0.28,3.87,0.46
42.25,-89.25,2021,3,17,1.2,4.97,0.16,306.58,24.31,88.39,3.38,0.05,0.28,3.85,0.48
42.25,-88.75,2021,3,17,1.38,5.05,0.18,305.15,27.71,90.15,3.86,0.06,0.31,3.81,0.45
42.25,-88.25,2021,3,17,1.38,5.05,0.18,305.15,27.71,90.15,3.86,0.06,0.31,3.86,0.44
42.25,-87.75,2021,3,17,1.77,4.97,0.23,313.62,34.66,88.0,4.91,0.09,0.43,4.49,0.62
37.75,-90.25,2021,3,18,1.38,5.77,0.16,325.52,28.66,105.16,4.23,0.09,0.43,2.31,5.28
37.75,-89.75,2021,3,18,1.4,5.75,0.17,335.3,28.89,104.84,4.26,0.09,0.46,3.51,6.48
37.75,-89.25,2021,3,18,1.4,5.75,0.17,335.3,28.89,104.84,4.26,0.09,0.46,3.74,7.61
37.75,-88.75,2021,3,18,1.89,5.63,0.23,345.64,37.83,101.72,5.43,0.12,0.6,3.85,8.52
37.75,-88.25,2021,3,18,1.89,5.63,0.23,345.64,37.83,101.72,5.43,0.12,0.6,4.65,9.24
37.75,-87.75,2021,3,18,2.87,5.62,0.35,342.98,54.7,101.14,7.43,0.16,0.81,4.61,9.8
38.25,-90.25,2021,3,18,1.13,5.64,0.14,320.48,23.98,103.68,3.57,0.07,0.36,3.25,4.61
38.25,-89.75,2021,3,18,1.18,5.63,0.15,325.8,24.59,103.41,3.57,0.06,0.33,4.33,6.02
38.25,-89.25,2021,3,18,1.18,5.63,0.15,325.8,24.59,103.41,3.57,0.06,0.33,4.54,7.38
38.25,-88.75,2021,3,18,1.35,5.61,0.16,332.48,28.02,103.3,4.1,0.09,0.41,4.34,8.38
38.25,-88.25,2021,3,18,1.35,5.61,0.16,332.48,28.02,103.3,4.1,0.09,0.41,4.87,9.22
38.25,-87.75,2021,3,18,1.79,5.6,0.22,342.84,35.93,102.81,5.12,0.11,0.54,5.09,9.81
38.75,-90.25,2021,3,18,1.13,5.64,0.14,320.48,23.98,103.68,3.57,0.07,0.36,5.11,3.73
38.75,-89.75,2021,3,18,1.18,5.63,0.15,325.8,24.59,103.41,3.57,0.06,0.33,5.75,5.09
38.75,-89.25,2021,3,18,1.18,5.63,0.15,325.8,24.59,103.41,3.57,0.06,0.33,5.72,6.54
38.75,-88.75,2021,3,18,1.35,5.61,0.16,332.48,28.02,103.3,4.1,0.09,0.41,5.13,7.73
38.75,-88.25,2021,3,18,1.35,5.61,0.16,332.48,28.02,103.3,4.1,0.09,0.41,5.21,8.6
38.75,-87.75,2021,3,18,1.79,5.6,0.22,342.84,35.93,102.81,5.12,0.11,0.54,5.24,9.14
39.25,-90.25,2021,3,18,1.17,5.52,0.15,306.65,24.29,101.4,3.51,0.06,0.32,6.92,2.64
39.25,-89.75,2021,3,18,1.03,5.51,0.12,309.9,21.59,101.28,3.17,0.05,0.28,7.29,3.55
39.25,-89.25,2021,3,18,1.03,5.51,0.12,309.9,21.59,101.28,3.17,0.05,0.28,7.31,4.69
39.25,-88.75,2021,3,18,0.84,5.49,0.1,315.12,17.97,101.19,2.68,0.05,0.23,6.92,5.85
39.25,-88.25,2021,3,18,0.84,5.49,0.1,315.12,17.97,101.19,2.68,0.05,0.23,6.66,6.64
39.25,-87.75,2021,3,18,0.78,5.46,0.1,323.21,16.89,101.49,2.52,0.05,0.22,6.27,7.14
39.75,-90.25,2021,3,18,1.17,5.52,0.15,306.65,24.29,101.4,3.51,0.06,0.32,7.67,1.8
39.75,-89.75,2021,3,18,1.03,5.51,0.12,309.9,21.59,101.28,3.17,0.05,0.28,8.02,2.27
39.75,-89.25,2021,3,18,1.03,5.51,0.12,309.9,21.59,101.28,3.17,0.05,0.28,8.21,2.86
39.75,-88.75,2021,3,18,0.84,5.49,0.1,315.12,17.97,101.19,2.68,0.05,0.23,8.24,3.61
39.75,-88.25,2021,3,18,0.84,5.49,0.1,315.12,17.97,101.19,2.68,0.05,0.23,8.0,4.29
39.75,-87.75,2021,3,18,0.78,5.46,0.1,323.21,16.89,101.49,2.52,0.05,0.22,7.51,4.8
40.25,-90.25,2021,3,18,1.65,5.65,0.21,295.95,33.24,104.04,4.73,0.09,0.44,7.94,1.31
40.25,-89.75,2021,3,18,1.61,5.62,0.2,298.38,33.22,104.16,4.84,0.09,0.45,8.41,1.51
40.25,-89.25,2021,3,18,1.61,5.62,0.2,298.38,33.22,104.16,4.84,0.09,0.45,8.7,1.69
40.25,-88.75,2021,3,18,1.34,5.62,0.17,296.91,27.92,104.32,4.12,0.08,0.38,8.76,2.01
40.25,-88.25,2021,3,18,1.34,5.62,0.17,296.91,27.92,104.32,4.12,0.08,0.38,8.5,2.66
40.25,-87.75,2021,3,18,1.17,5.6,0.15,299.09,24.77,104.37,3.69,0.07,0.34,8.15,3.14
40.75,-90.25,2021,3,18,1.65,5.65,0.21,295.95,33.24,104.04,4.73,0.09,0.44,8.09,1.01
40.75,-89.75,2021,3,18,1.61,5.62,0.2,298.38,33.22,104.16,4.84,0.09,0.45,8.5,0.96
40.75,-89.25,2021,3,18,1.61,5.62,0.2,298.38,33.22,104.16,4.84,0.09,0.45,8.75,0.96
40.75,-88.75,2021,3,18,1.34,5.62,0.17,296.91,27.92,104.32,4.12,0.08,0.38,8.69,1.05
40.75,-88.25,2021,3,18,1.34,5.62,0.17,296.91,27.92,104.32,4.12,0.08,0.38,8.54,1.52
40.75,-87.75,2021,3,18,1.17,5.6,0.15,299.09,24.77,104.37,3.69,0.07,0.34,8.3,1.93
41.25,-90.25,2021,3,18,3.75,5.64,0.48,277.87,69.11,102.13,9.04,0.17,0.85,7.93,0.92
41.25,-89.75,2021,3,18,3.37,5.6,0.44,277.55,63.18,102.06,8.33,0.16,0.77,8.22,0.72
41.25,-89.25,2021,3,18,3.37,5.6,0.44,277.55,63.18,102.06,8.33,0.16,0.77,8.46,0.64
41.25,-88.75,2021,3,18,2.8,5.58,0.36,282.34,53.76,102.31,7.37,0.14,0.69,8.46,0.64
41.25,-88.25,2021,3,18,2.8,5.58,0.36,282.34,53.76,102.31,7.37,0.14,0.69,8.45,0.89
41.25,-87.75,2021,3,18,1.92,5.54,0.25,286.93,38.69,101.86,5.59,0.1,0.52,8.26,1.19
41.75,-90.25,2021,3,18,3.75,5.64,0.48,277.87,69.11,102.13,9.04,0.17,0.85,7.6,0.85
41.75,-89.75,2021,3,18,3.37,5.6,0.44,277.55,63.18,102.06,8.33,0.16,0.77,7.93,0.62
41.75,-89.25,2021,3,18,3.37,5.6,0.44,277.55,63.18,102.06,8.33,0.16,0.77,8.21,0.44
41.75,-88.75,2021,3,18,2.8,5.58,0.36,282.34,53.76,102.31,7.37,0.14,0.69,8.35,0.36
41.75,-88.25,2021,3,18,2.8,5.58,0.36,282.34,53.76,102.31,7.37,0.14,0.69,8.44,0.58
41.75,-87.75,2021,3,18,1.92,5.54,0.25,286.93,38.69,101.86,5.59,0.1,0.52,8.71,0.95
42.25,-90.25,2021,3,18,4.93,5.64,0.65,260.73,87.66,99.59,11.17,0.2,0.98,7.25,0.5
42.25,-89.75,2021,3,18,5.0,5.61,0.66,256.43,88.83,99.41,11.27,0.2,0.98,7.67,0.37
42.25,-89.25,2021,3,18,5.0,5.61,0.66,256.43,88.83,99.41,11.27,0.2,0.98,7.98,0.23
42.25,-88.75,2021,3,18,4.88,5.7,0.64,256.65,88.01,102.29,11.31,0.2,1.0,8.14,0.1
42.25,-88.25,2021,3,18,4.88,5.7,0.64,256.65,88.01,102.29,11.31,0.2,1.0,8.28,0.42
42.25,-87.75,2021,3,18,3.65,5.62,0.48,270.9,67.46,101.27,9.09,0.16,0.83,9.35,1.04
